Date,Adjusted Close,Close,High,Low,Open,Volume
2023-10-25,8282.9404296875,8284.0,8306.0,8152.0,8208.0,2021582
2023-10-26,8304.9375,8306.0,8360.0,8224.0,8276.0,1657523
2023-10-27,8206.9501953125,8208.0,8356.0,8182.0,8274.0,588767
2023-10-30,8242.9462890625,8244.0,8278.0,8202.0,8250.0,4179105
2023-10-31,8278.94140625,8280.0,8348.0,8248.0,8270.0,1374624
2023-11-01,8360.9306640625,8362.0,8396.0,8174.0,8296.0,1099612
2023-11-02,8358.931640625,8360.0,8454.0,8312.0,8408.0,1825664
2023-11-03,8292.939453125,8294.0,8394.0,8216.0,8380.0,1180389
2023-11-06,8312.9375,8314.0,8400.0,8218.0,8334.0,2864040
2023-11-07,8452.9189453125,8454.0,8468.0,8270.0,8322.0,2225757
2023-11-08,8512.912109375,8514.0,8520.0,8392.0,8408.0,2230234
2023-11-09,8534.9091796875,8536.0,8588.0,8510.0,8510.0,2448724
2023-11-10,8552.90625,8554.0,8586.0,8486.0,8536.0,1283960
2023-11-13,8446.919921875,8448.0,8610.0,8416.0,8578.0,4119657
2023-11-14,8320.9365234375,8322.0,8532.0,8254.0,8480.0,3389961
2023-11-15,8384.927734375,8386.0,8450.0,8280.0,8356.0,1397779
2023-11-16,8414.9248046875,8416.0,8490.0,8302.0,8376.0,1108940
2023-11-17,8548.9072265625,8550.0,8572.0,8278.0,8362.0,1742364
2023-11-20,8644.89453125,8646.0,8648.0,8476.0,8564.0,809741
2023-11-21,8680.8896484375,8682.0,8734.0,8582.0,8630.0,941409
2023-11-22,8866.8662109375,8868.0,8882.0,8636.0,8720.0,1543741
2023-11-23,8884.8642578125,8886.0,8970.0,8834.0,8862.0,684272
2023-11-24,8856.8671875,8858.0,8944.0,8804.0,8854.0,2117513
2023-11-27,8896.8623046875,8898.0,8912.0,8804.0,8838.0,526596
2023-11-28,8912.8603515625,8914.0,8950.0,8834.0,8890.0,641383
2023-11-29,8908.861328125,8910.0,8958.0,8880.0,8928.0,522480
2023-11-30,8904.861328125,8906.0,8934.0,8836.0,8898.0,1875302
2023-12-01,8990.849609375,8992.0,9024.0,8896.0,8914.0,1271919
2023-12-04,8988.8515625,8990.0,9044.0,8930.0,8972.0,1606499
2023-12-05,8938.857421875,8940.0,9044.0,8898.0,8962.0,853380
2023-12-06,8920.859375,8922.0,9008.0,8886.0,8944.0,1376011
2023-12-07,8980.8515625,8982.0,8982.0,8880.0,8922.0,716874
2023-12-08,9098.8369140625,9100.0,9104.0,8928.0,8978.0,826968
2023-12-11,9148.830078125,9150.0,9210.0,9068.0,9098.0,2302981
2023-12-12,9246.818359375,9248.0,9266.0,9094.0,9192.0,954036
2023-12-13,9320.80859375,9322.0,9336.0,9192.0,9258.0,1179836
2023-12-14,9298.8115234375,9300.0,9438.0,9266.0,9350.0,1507470
2023-12-15,9198.82421875,9200.0,9360.0,9138.0,9338.0,1802838
2023-12-18,9272.814453125,9274.0,9322.0,9134.0,9190.0,788693
2023-12-19,9244.818359375,9246.0,9380.0,9218.0,9322.0,885410
2023-12-20,9280.8134765625,9282.0,9294.0,9188.0,9240.0,1161112
2023-12-21,9254.81640625,9256.0,9328.0,9252.0,9280.0,397754
2023-12-22,9282.8125,9284.0,9304.0,9200.0,9200.0,159037
2023-12-27,9306.8095703125,9308.0,9400.0,9228.0,9326.0,332477
2023-12-28,9292.8125,9294.0,9348.0,9288.0,9330.0,365599
2023-12-29,9272.814453125,9274.0,9320.0,9270.0,9270.0,414223
2024-01-02,9138.8310546875,9140.0,9348.0,9042.0,9298.0,744898
2024-01-03,9022.8466796875,9024.0,9170.0,9008.0,9132.0,1089620
2024-01-04,9008.8486328125,9010.0,9036.0,8930.0,9034.0,2428754
2024-01-05,8978.8515625,8980.0,9014.0,8950.0,8986.0,1580095
2024-01-08,9006.8486328125,9008.0,9014.0,8940.0,8968.0,1746583
2024-01-09,9018.8466796875,9020.0,9040.0,8940.0,9024.0,2744427
2024-01-10,9090.8369140625,9092.0,9092.0,9002.0,9032.0,1437432
2024-01-11,9138.8310546875,9140.0,9158.0,9103.802734375,9112.0,1996082
2024-01-12,9182.8251953125,9184.0,9184.0,9118.0,9144.0,1186814
2024-01-15,9208.822265625,9210.0,9234.0,9185.169921875,9198.0,611310
2024-01-16,9222.8212890625,9224.0,9224.0,9144.0,9188.0,1008797
2024-01-17,9150.830078125,9152.0,9170.0,9082.58984375,9166.0,1888141
2024-01-18,9162.828125,9164.0,9182.0,9090.0,9126.0,780010
2024-01-19,9138.8310546875,9140.0,9250.0,9138.0,9208.0,1060668
2024-01-22,9204.822265625,9206.0,9244.0,9140.0,9154.0,763658
2024-01-23,9134.83203125,9136.0,9230.0,9060.0,9230.0,2761678
2024-01-24,9068.83984375,9070.0,9186.0,9034.0,9164.0,1189100
2024-01-25,9084.837890625,9086.0,9132.0,9000.0,9066.0,763141
2024-01-26,9068.83984375,9070.0,9114.0,9012.0,9056.0,2397164
2024-01-29,8912.8603515625,8914.0,9059.2998046875,8876.0,9058.0,836160
2024-01-30,9000.8486328125,9002.0,9036.0,8848.0,8862.0,1535642
2024-01-31,8940.857421875,8942.0,9022.0,8934.0,9004.0,1318841
2024-02-01,8912.8603515625,8914.0,8996.0,8894.0,8918.0,1974778
2024-02-02,8874.865234375,8876.0,8964.0,8850.0,8964.0,3966180
2024-02-05,8824.87109375,8826.0,8920.0,8816.0,8846.0,2803345
2024-02-06,8820.8720703125,8822.0,8852.0,8748.0,8806.0,4328217
2024-02-07,8860.8671875,8862.0,8867.48046875,8808.0,8832.0,1174417
2024-02-08,8790.8759765625,8792.0,8822.0,8696.0,8794.0,1803759
2024-02-09,8834.8701171875,8836.0,8860.0,8776.0,8782.0,3137608
2024-02-12,8882.8642578125,8884.0,8908.0,8835.3603515625,8840.0,1907358
2024-02-13,8822.87109375,8824.0,8884.0,8758.0,8822.0,906789
2024-02-14,8860.8671875,8862.0,8920.0,8804.0,8844.0,1832170
2024-02-15,8902.861328125,8904.0,8928.2021484375,8880.4013671875,8894.0,638307
2024-02-16,8886.8642578125,8888.0,8900.0,8788.0,8850.0,1164789
2024-02-19,8862.8671875,8864.0,8926.0,8812.0,8882.0,563696
2024-02-20,8842.8701171875,8844.0,8904.0,8796.0,8862.0,1164989
2024-02-21,8778.876953125,8780.0,8826.0,8760.0,8826.0,1044786
2024-02-22,8842.8701171875,8844.0,8858.0,8802.0,8828.0,1052718
2024-02-23,8920.859375,8922.0,8954.0,8860.48046875,8886.0,1633392
2024-02-26,8898.8623046875,8900.0,8934.0,8880.0,8914.0,1662516
2024-02-27,8932.8583984375,8934.0,8982.0,8884.0,8916.0,914458
2024-02-28,8910.8603515625,8912.0,8980.0,8878.0,8922.0,1404791
2024-02-29,8874.865234375,8876.0,8926.0,8660.0,8788.0,1882889
2024-03-01,9014.8466796875,9016.0,9016.0,8868.0,8876.0,1410329
2024-03-04,9068.83984375,9070.0,9088.0,8976.0,9004.0,877056
2024-03-05,9040.84375,9042.0,9062.0,8980.0,9046.0,459406
2024-03-06,9250.8173828125,9252.0,9318.0,9043.6650390625,9140.0,6288162
2024-03-07,9298.8115234375,9300.0,9350.0,9212.0,9246.0,5567789
2024-03-08,9262.8154296875,9264.0,9338.0,9218.0,9338.0,3687404
2024-03-11,9316.80859375,9318.0,9318.0,9220.0,9242.0,2029246
2024-03-12,9366.802734375,9368.0,9400.0,9318.0,9348.0,3958688
2024-03-13,9394.7978515625,9396.0,9472.0,9370.0,9384.0,4029652
2024-03-14,9398.7978515625,9400.0,9418.0,9356.0,9418.0,3698917
2024-03-15,9448.7919921875,9450.0,9450.0,9334.0,9376.0,4237493
2024-03-18,9398.7978515625,9400.0,9504.0,9354.0,9434.0,1774612
2024-03-19,9388.7998046875,9390.0,9426.0,9348.0,9422.0,1837713
2024-03-20,9438.7939453125,9440.0,9462.0,9372.0,9380.0,1887077
2024-03-21,9558.7783203125,9560.0,9574.0,9414.0,9456.0,996601
2024-03-22,9650.7666015625,9652.0,9658.0,9550.0,9580.0,1011496
2024-03-25,9576.775390625,9578.0,9678.0,9562.0,9642.0,3419351
2024-03-26,9672.763671875,9674.0,9674.0,9532.0,9588.0,1432973
2024-03-27,9590.7734375,9592.0,9696.0,9590.0,9676.0,1849871
2024-03-28,9488.787109375,9490.0,9600.0,9464.0,9588.0,1134821
2024-04-02,9422.794921875,9424.0,9530.0,9368.0,9486.0,1348567
2024-04-03,9358.8037109375,9360.0,9414.0,9300.0,9398.0,943311
2024-04-04,9412.796875,9414.0,9442.0,9314.0,9374.0,842392
2024-04-05,9376.80078125,9378.0,9412.0,9288.0,9340.0,2933895
2024-04-08,9234.8193359375,9236.0,9372.0,9166.0,9362.0,1058179
2024-04-09,9188.8251953125,9190.0,9254.0,9166.0,9238.0,1943308
2024-04-10,9268.8154296875,9270.0,9280.0,9160.0,9160.0,1388239
2024-04-11,9304.8095703125,9306.0,9336.0,9240.0,9280.0,746959
2024-04-12,9312.8095703125,9314.0,9366.0,9280.0,9328.0,678956
2024-04-15,9268.8154296875,9270.0,9336.0,9226.0,9300.0,737058
2024-04-16,9150.830078125,9152.0,9226.0,9108.0,9222.0,3220580
2024-04-17,9128.8330078125,9130.0,9192.0,9105.0,9114.0,586739
2024-04-18,9035.6298828125,9036.0,9100.0,9000.0,9100.0,1407077
2024-04-19,8983.6318359375,8984.0,9010.0,8930.0,9000.0,2906369
2024-04-22,9099.626953125,9100.0,9138.0,9050.0,9084.0,1009649
2024-04-23,8997.630859375,8998.0,9240.0,8992.0,9200.0,2378794
2024-04-24,8807.638671875,8808.0,9017.0,8762.0,8998.0,1338682
2024-04-25,8889.6357421875,8890.0,8984.0,8648.3095703125,8676.0,2030183
2024-04-26,8933.6337890625,8934.0,8966.0,8836.00390625,8958.0,998691
2024-04-29,8789.6396484375,8790.0,8994.0,8778.0,8950.0,841798
2024-04-30,8845.6376953125,8846.0,8720.0,8720.0,8720.0,813243
2024-05-01,8839.6376953125,8840.0,8846.0,8748.0,8818.0,690329
2024-05-02,9055.62890625,9056.0,9098.9599609375,8880.0,8940.0,1064369
2024-05-03,9161.6240234375,9162.0,9182.0,9040.0,9050.0,738452
2024-05-07,9307.6181640625,9308.0,9359.4833984375,9204.0,9208.0,1321140
2024-05-08,9179.6240234375,9180.0,9328.0,9180.0,9316.0,879488
2024-05-09,9161.6240234375,9162.0,9202.0,9110.0,9164.0,566597
2024-05-10,9127.6259765625,9128.0,9200.0,9074.0,9192.0,927322
2024-05-13,9093.626953125,9094.0,9200.0,9060.0,9154.0,1140882
2024-05-14,9047.62890625,9048.0,9158.0,9022.0,9096.0,1710521
2024-05-15,9117.6259765625,9118.0,9240.0,8992.0,9150.0,4377718
2024-05-16,9229.62109375,9230.0,9238.0,9062.0,9116.0,1323454
2024-05-17,9335.6171875,9336.0,9346.0,9206.0,9224.0,2568314
2024-05-20,9327.6171875,9328.0,9428.0,9308.0,9334.0,1168224
2024-05-21,9345.6171875,9346.0,9448.990234375,9228.0,9278.0,1049375
2024-05-22,9289.619140625,9290.0,9382.0,9265.599609375,9362.0,533403
2024-05-23,9327.6171875,9328.0,9374.0,9234.0,9306.0,1490320
2024-05-24,9323.6171875,9324.0,9384.0,9228.0,9294.0,462960
2024-05-28,9167.6240234375,9168.0,9384.0,9138.0,9326.0,1897882
2024-05-29,9045.62890625,9046.0,9224.0,9028.0,9158.0,1799290
2024-05-30,9095.626953125,9096.0,9142.0,8974.0,9032.0,706261
2024-05-31,9161.6240234375,9162.0,9206.0,9040.0,9122.0,5545966
2024-06-03,9149.625,9150.0,9254.0,9132.0,9240.0,4236774
2024-06-04,9281.619140625,9282.0,9306.0,9150.0,9172.0,1020240
2024-06-05,9341.6171875,9342.0,9364.0,9274.0,9296.0,1008456
2024-06-06,9425.61328125,9426.0,11080.2001953125,9284.0,9390.0,1363769
2024-06-07,9431.61328125,9432.0,9510.0,9368.0,9454.0,2321054
2024-06-10,9399.6142578125,9400.0,9428.0,9338.0,9396.0,946145
2024-06-11,9341.6171875,9342.0,9458.0,9288.0,9394.0,828934
2024-06-12,9403.6142578125,9404.0,9458.0,9284.0,9400.0,967695
2024-06-13,9361.6162109375,9362.0,9434.0,9344.0,9400.0,1155082
2024-06-14,9433.61328125,9434.0,9474.0,9330.0,9378.0,599618
2024-06-17,9433.61328125,9434.0,9504.0,9386.0,9482.0,1095379
2024-06-18,9487.611328125,9488.0,9488.0,9372.0,9466.0,936422
2024-06-19,9535.609375,9536.0,9560.0,9458.0,9458.0,536869
2024-06-20,9603.6064453125,9604.0,9640.0,9478.0,9552.0,1489652
2024-06-21,9653.6044921875,9654.0,9684.0,9544.0,9602.0,3790931
2024-06-24,9625.60546875,9626.0,9712.0,9546.0,9654.0,662929
2024-06-25,9597.6064453125,9598.0,9684.0,9542.0,9608.0,1934670
2024-06-26,9519.609375,9520.0,9658.0,9484.0,9656.0,1016972
2024-06-27,9489.6103515625,9490.0,9594.0,9476.0,9520.0,1159215
2024-06-28,9399.6142578125,9400.0,9530.0,9400.0,9520.0,1034308
2024-07-01,9303.6181640625,9304.0,9492.0,9300.0,9452.0,810966
2024-07-02,9227.62109375,9228.0,9360.0,9192.0,9254.0,765320
2024-07-03,9237.62109375,9238.0,9332.0,9230.0,9260.0,1085511
2024-07-04,9273.6201171875,9274.0,9314.0,9204.0,9246.0,832278
2024-07-05,9311.6181640625,9312.0,9356.0,9218.0,9288.0,1658136
2024-07-08,9273.6201171875,9274.0,9358.0,9268.0,9324.0,753500
2024-07-09,9233.62109375,9234.0,9368.0,9218.0,9272.0,695324
2024-07-10,9215.6220703125,9216.0,9326.0,9178.0,9270.0,518315
2024-07-11,9369.6162109375,9370.0,9398.0,8982.0,9236.0,882785
2024-07-12,9427.61328125,9428.0,9472.0,9312.0,9414.0,727995
2024-07-15,9481.611328125,9482.0,9486.0,9346.0,9392.0,1287544
2024-07-16,9447.6123046875,9448.0,9560.0,9412.0,9476.0,776402
2024-07-17,9403.6142578125,9404.0,9460.0,9394.0,9450.0,674293
2024-07-18,9469.611328125,9470.0,9518.0,9346.0,9442.0,706721
2024-07-19,9421.61328125,9422.0,9502.0,9346.0,9432.0,1418642
2024-07-22,9435.61328125,9436.0,9492.0,9412.0,9438.0,501699
2024-07-23,9453.6123046875,9454.0,9520.0,9404.0,9412.0,602843
2024-07-24,9435.61328125,9436.0,9448.0,9354.0,9400.0,539979
2024-07-25,9373.615234375,9374.0,9454.0,9312.0,9366.0,2296440
2024-07-26,9477.611328125,9478.0,9516.0,9358.0,9372.0,659159
2024-07-29,9467.611328125,9468.0,9580.0,9468.0,9518.0,428073
2024-07-30,9467.611328125,9468.0,9518.0,9432.0,9470.0,978573
2024-07-31,9469.611328125,9470.0,9552.0,9422.0,9516.0,2185381
2024-08-01,9851.595703125,9852.0,9976.0,9448.0,9626.0,1761390
2024-08-02,9739.6005859375,9740.0,9830.0,9698.0,9820.0,2092107
2024-08-05,9587.6064453125,9588.0,9698.0,9506.0,9674.0,3947312
2024-08-06,9515.609375,9516.0,9600.0,9490.0,9584.0,1387802
2024-08-07,9687.6025390625,9688.0,9706.0,9482.0,9544.0,847676
2024-08-08,9753.599609375,9754.0,9762.0,9632.0,9658.0,646807
2024-08-09,9827.5966796875,9828.0,9866.0,9706.0,9760.0,541594
2024-08-12,9937.5927734375,9938.0,9946.0,9854.0,9886.0,852060
2024-08-13,9971.5908203125,9972.0,10050.0,9903.705078125,10000.0,591547
2024-08-14,9991.58984375,9992.0,10095.0,9938.0,10020.0,484461
2024-08-15,9964.0,9964.0,10000.0,9938.0,9996.0,839732
2024-08-16,9970.0,9970.0,9970.0,9902.0,9948.0,655558
2024-08-19,9976.0,9976.0,10025.0,9926.7763671875,9958.0,807009
2024-08-20,9948.0,9948.0,10020.0,9896.5,9972.0,1578029
2024-08-21,9966.0,9966.0,9978.0,9920.0,9954.0,1053080
2024-08-22,10010.0,10010.0,10055.0,9978.0,9984.0,843798
2024-08-23,10010.0,10010.0,10076.259765625,9998.0,10050.0,699943
2024-08-27,10135.0,10135.0,10160.0,10030.0,10105.0,769391
2024-08-28,10220.0,10220.0,10245.0,10145.0,10175.0,489861
2024-08-29,10230.0,10230.0,10260.0,10200.0,10215.0,1635768
2024-08-30,10250.0,10250.0,10290.0,10210.0,10245.0,4082526
2024-09-02,10155.0,10155.0,10245.0,10095.0,10225.0,342605
2024-09-03,10160.0,10160.0,10205.0,10121.9091796875,10180.0,1036280
2024-09-04,10140.0,10140.0,10160.0,10040.0,10055.0,744386
2024-09-05,10095.0,10095.0,10195.0,10040.0,10120.0,1483944
2024-09-06,10180.0,10180.0,10265.0,10060.0,10060.0,565266
2024-09-09,10375.0,10375.0,10411.8046875,10220.0,10220.0,486626
2024-09-10,10375.0,10375.0,10380.0,10294.341796875,10340.0,1611911
2024-09-11,10375.0,10375.0,10430.0,10325.0,10400.0,683734
2024-09-12,10470.0,10470.0,10595.0,10445.0,10555.0,1597089
2024-09-13,10480.0,10480.0,10527.419921875,10435.0,10490.0,476293
2024-09-16,10500.0,10500.0,10510.0,10415.0,10485.0,394966
2024-09-17,10430.0,10430.0,10595.0,10410.0,10565.0,486358
2024-09-18,10380.0,10380.0,10460.0,10315.0,10435.0,607249
2024-09-19,10320.0,10320.0,10475.0,10265.0,10440.0,1906467
2024-09-20,10315.0,10315.0,10380.0,10225.0,10260.0,2118572
2024-09-23,10355.0,10355.0,10380.0,10245.0,10275.0,531219
2024-09-24,10235.0,10235.0,10385.0,10145.0,10360.0,723006
2024-09-25,10380.0,10380.0,10400.0,10170.0,10185.0,739641
2024-09-26,10260.0,10260.0,10445.0,10220.0,10420.0,1366208
2024-09-27,10265.0,10265.0,10305.0,10220.0,10235.0,1011686
2024-09-30,10220.0,10220.0,10295.0,10200.0,10235.0,2491547
2024-10-01,10315.0,10315.0,10360.0,10190.0,10190.0,1238214
2024-10-02,10345.0,10345.0,10350.0,10250.0,10345.0,504818
2024-10-03,10375.0,10375.0,10420.0,10325.0,10360.0,951547
2024-10-04,10235.0,10235.0,10355.0,10190.0,10320.0,625290
2024-10-07,10125.0,10125.0,10285.0,10100.0,10275.0,554009
2024-10-08,10170.0,10170.0,10215.0,10105.0,10165.0,1439170
2024-10-09,10185.0,10185.0,10260.0,10120.0,10220.0,530918
2024-10-10,10100.0,10100.0,10230.0,10100.0,10165.0,950278
2024-10-11,10120.0,10120.0,10160.0,10085.0,10130.0,533565
2024-10-14,10170.0,10170.0,10172.7998046875,10065.0,10120.0,415549
2024-10-15,10255.0,10255.0,10310.0,10210.0,10230.0,1476979
2024-10-16,10320.0,10320.0,10370.0,10280.0,10280.0,1260506
2024-10-17,10490.0,10490.0,10520.0,10325.0,10350.0,2039852
2024-10-18,10535.0,10535.0,10535.0,10365.0,10410.0,971140
2024-10-21,10615.0,10615.0,10670.0,10560.0,10560.0,1156801
2024-10-22,10520.0,10520.0,10600.0,10440.0,10585.0,554991
2024-10-23,10385.0,10385.0,10514.146484375,10380.0,10465.0,900986
2024-10-24,10655.0,10655.0,10830.0,10420.0,10425.0,480559
2024-10-25,10605.0,10605.0,10700.0,10595.0,10640.0,967229
2024-10-28,10710.0,10710.0,10735.0,10600.0,10615.0,820709
2024-10-29,10600.0,10600.0,10760.0,10576.91796875,10745.0,1081610
2024-10-30,10545.0,10545.0,10605.0,10490.0,10545.0,428185
2024-10-31,10515.0,10515.0,10535.0,10405.0,10480.0,1567499
2024-11-01,10750.0,10750.0,10765.0,10480.0,10530.0,822624
2024-11-04,10810.0,10810.0,10885.0,10740.0,10740.0,798959
2024-11-05,10880.0,10880.0,10940.0,10745.0,10810.0,1293314
2024-11-06,10870.0,10870.0,11065.0,10785.0,10985.0,1412363
2024-11-07,10765.0,10765.0,10915.0,10755.0,10880.0,1048257
2024-11-08,10745.0,10745.0,10820.0,10685.0,10785.0,663644
2024-11-11,10810.0,10810.0,10835.0,10710.0,10760.0,399454
2024-11-12,10595.0,10595.0,10795.0,10550.0,10795.0,815951
2024-11-13,10660.0,10660.0,10660.0,10485.0,10535.0,908061
2024-11-14,10640.0,10640.0,10715.0,10600.0,10685.0,650092
2024-11-15,10640.0,10640.0,10665.0,10548.3994140625,10630.0,640470
2024-11-18,10710.0,10710.0,10715.0,10550.0,10640.0,3854171
2024-11-19,10730.0,10730.0,10820.0,10695.0,10740.0,757240
2024-11-20,10900.0,10900.0,10925.0,10685.0,10710.0,970019
2024-11-21,11010.0,11010.0,11030.0,10890.0,10930.0,2142616
2024-11-22,11100.0,11100.0,11115.5498046875,11010.0,11090.0,725502
2024-11-25,11245.0,11245.0,11245.3369140625,11130.0,11140.0,4277964
2024-11-26,11200.0,11200.0,11270.0,11150.0,11210.0,945897
2024-11-27,11240.0,11240.0,11295.0,11175.0,11205.0,647896
2024-11-28,11180.0,11180.0,11290.0,11160.0,11255.0,298089
2024-11-29,11270.0,11270.0,11295.0,11200.0,11210.0,642824
2024-12-02,11290.0,11290.0,11315.0,11195.0,11285.0,693080
2024-12-03,11330.0,11330.0,11345.0,11185.0,11275.0,983132
2024-12-04,11435.0,11435.0,11435.0,11255.0,11330.0,475620
2024-12-05,11435.0,11435.0,11490.0,11380.0,11455.0,1584825
2024-12-06,11365.0,11365.0,11455.0,11330.0,11445.0,1360503
2024-12-09,11205.0,11205.0,11395.0,11185.0,11380.0,505092
2024-12-10,11200.0,11200.0,11400.0,11125.0,11300.0,696820
2024-12-11,11330.0,11330.0,11330.0,11135.0,11135.0,1049350
2024-12-12,11375.0,11375.0,11402.0576171875,11295.0,11335.0,493887
2024-12-13,11390.0,11390.0,11425.0,11350.0,11365.0,1067467
2024-12-16,11515.0,11515.0,11550.0,11347.599609375,11380.0,927605
2024-12-17,11540.0,11540.0,11667.630859375,11490.0,11540.0,1913657
2024-12-18,11495.0,11495.0,11605.0,11455.0,11545.0,1117630
2024-12-19,11450.0,11450.0,11465.0,11337.908203125,11345.0,779092
2024-12-20,11320.0,11320.0,11440.0,11240.0,11410.0,1386055
2024-12-23,11240.0,11240.0,11332.1181640625,11185.0,11270.0,444649
2024-12-24,11325.0,11325.0,11331.544921875,11230.0,11275.0,92070
2024-12-27,11330.0,11330.0,11330.0,11210.0,11285.0,280041
2024-12-30,11300.0,11300.0,11345.0,11250.0,11305.0,303182
2024-12-31,11285.0,11285.0,11345.0,11260.0,11315.0,315229
2025-01-02,11470.0,11470.0,11475.0,11205.0,11300.0,384679
2025-01-03,11420.0,11420.0,11520.0,11386.8466796875,11495.0,491243
2025-01-06,11320.0,11320.0,11455.0,11245.0,11435.0,1234233
2025-01-07,11425.0,11425.0,11425.0,11290.0,11335.0,962677
2025-01-08,11615.0,11615.0,11915.0,11590.0,11700.0,986159
2025-01-09,11865.0,11865.0,11865.0,11595.0,11605.0,796033
2025-01-10,11675.0,11675.0,11895.0,11640.0,11855.0,703298
2025-01-13,11570.0,11570.0,11660.0,11540.0,11605.0,1346899
2025-01-14,11605.0,11605.0,11690.0,11515.0,11620.0,2782554
2025-01-15,11610.0,11610.0,11690.0,11535.0,11590.0,1444782
2025-01-16,11790.0,11790.0,11790.0,11655.0,11675.0,486874
2025-01-17,11770.0,11770.0,11900.0,11770.0,11860.0,1045940
2025-01-20,11700.0,11700.0,11830.0,11700.0,11785.0,889331
2025-01-21,11800.0,11800.0,11815.0,11705.0,11745.0,1129971
2025-01-22,11960.0,11960.0,11985.0,11795.0,11825.0,1292823
2025-01-23,11920.0,11920.0,12015.0,11905.0,11980.0,1968985
2025-01-24,11775.0,11775.0,11955.0,11770.0,11920.0,434699
2025-01-27,11690.0,11690.0,11715.0,11525.0,11650.0,1009569
2025-01-28,11695.0,11695.0,11850.0,11640.0,11695.0,710114
2025-01-29,11825.0,11825.0,11830.0,11695.0,11735.0,776125
2025-01-30,12045.0,12045.0,12045.0,11804.9853515625,11890.0,616044
2025-01-31,12035.0,12035.0,12110.0,12004.1767578125,12010.0,2026987
2025-02-03,11900.0,11900.0,11975.0,11845.0,11845.0,533234
2025-02-04,12005.0,12005.0,12010.0,11840.0,11895.0,774744
2025-02-05,12095.0,12095.0,12095.0,11920.0,11935.0,888886
2025-02-06,11760.0,11760.0,12185.0,11705.0,12130.0,1572957
2025-02-07,11725.0,11725.0,11820.0,11710.0,11710.0,1122919
2025-02-10,11685.0,11685.0,11775.0,11650.0,11730.0,672706
2025-02-11,11685.0,11685.0,11765.0,11675.0,11695.0,1745080
2025-02-12,11735.0,11735.0,11795.0,11645.0,11795.0,605087
2025-02-13,11655.0,11655.0,11810.0,11610.0,11805.0,1683981
2025-02-14,11690.0,11690.0,11755.0,11670.0,11735.0,740076
2025-02-17,11725.0,11725.0,11765.0,11632.2001953125,11755.0,407767
2025-02-18,11690.0,11690.0,11755.0,11647.916015625,11720.0,581454
2025-02-19,11705.0,11705.0,11795.0,11625.0,11660.0,1219294
2025-02-20,11700.0,11700.0,11755.0,11645.0,11755.0,665478
2025-02-21,11585.0,11585.0,11710.0,11565.0,11685.0,1810842
2025-02-24,11300.0,11300.0,11605.0,11250.0,11560.0,1012104
2025-02-25,11140.0,11140.0,11330.0,11110.0,11305.0,1235707
2025-02-26,11100.0,11100.0,11240.0,11070.0,11145.0,1891600
2025-02-27,11775.0,11775.0,11805.0,11190.0,11390.0,1447385
2025-02-28,11845.0,11845.0,11845.0,11390.9609375,11795.0,2581614
2025-03-03,11750.0,11750.0,11915.0,11695.0,11890.0,1453941
